GERI_ID;GERI_BESCHREIBUNG;GERI_NAME;GERI_VEGETARISCH_KNZ;GERI_ZUTATEN;BEMERKUNG;GERI_PREIS;GERI_TAEGLICH_KNZ;GERI_TATY_ID
1.090;Keine Beschreibung vorhanden;Rindfleischb„llchen mit Auberginen-Zucchinipasta in Tomatensoáe und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.091;Keine Beschreibung vorhanden;Mangoldgemse mit Tomaten und K„se berbacken, Bratkartoffeln und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.092;Keine Beschreibung vorhanden;Wirsingeintopf mit Wrstchen und Kassler ;N;Keine Zutaten vorhanden;;5;N;
1.096;Keine Beschreibung vorhanden;"Karottencremesuppe				";N;Keine Zutaten vorhanden;;1;N;
1.098;Keine Beschreibung vorhanden;"Gemser”stlinge mit Schnittlauchschmand, Salatteller				";J;Keine Zutaten vorhanden;;5;N;
1.113;Keine Beschreibung vorhanden;"Spieábraten mit Kartoffeln und Salatteller				";N;Keine Zutaten vorhanden;;5;N;
1.114;Keine Beschreibung vorhanden;"Gyros mit Pommes und Tzatziki und Salatteller				";N;Keine Zutaten vorhanden;;5;N;
1.115;Keine Beschreibung vorhanden;K„secremesuppe;J;Keine Zutaten vorhanden;;1;N;
1.116;Keine Beschreibung vorhanden;Gemseauflauf mit Sákartoffeln und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.117;Keine Beschreibung vorhanden;Bratwurst mit Rahmkohlrabi und Kartoffeln ;N;Keine Zutaten vorhanden;;5;N;
1.129;Keine Beschreibung vorhanden;Kohlsuppe mit Mettenden und durchwachsenem Speck ;N;Keine Zutaten vorhanden;;5;N;
1.131;Keine Beschreibung vorhanden;Gefllte Paprika mit Hackfleisch, Reis, Tomatensoáe und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.132;Keine Beschreibung vorhanden;Nudeln in K„se-Sahnesoáe mit Brokkoli und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.133;Keine Beschreibung vorhanden;J„gerbratwurst mit Pommes und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.134;Keine Beschreibung vorhanden;K„se-Zwiebelsuppe;J;Keine Zutaten vorhanden;;1;N;
1.135;Keine Beschreibung vorhanden;Gemse-Reispfanne mit Currysoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.138;Keine Beschreibung vorhanden;Seelachsfilet im Gemsebett mit Kartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.139;Keine Beschreibung vorhanden;Zucchini-Tomatengemse mit Kartoffelgratine und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.140;Keine Beschreibung vorhanden;Senfeier mit Rahmspinat und Salzkartoffeln ;J;Keine Zutaten vorhanden;;4;N;
1.141;Keine Beschreibung vorhanden;Paprika mit Oliven und Fetak„se in Tomatensoáe, Kartoffelecken und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.142;Keine Beschreibung vorhanden;Spinatquiche mit Kr„uterschmand und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.143;Keine Beschreibung vorhanden;Rahmkohlrabi mit Gemser”sti;J;Keine Zutaten vorhanden;;4;N;
1.144;Keine Beschreibung vorhanden;Rote Linsensuppe;J;Keine Zutaten vorhanden;;1;N;
1.145;Keine Beschreibung vorhanden;Reis-Ratatouille berbacken mit K„se, Tomatensoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.146;Keine Beschreibung vorhanden;Kohlroulade mit Specksoáe und Salzkartoffeln ;N;Keine Zutaten vorhanden;;5;N;
1.147;Keine Beschreibung vorhanden;Krbis-Kartoffelcurry mit Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.148;Keine Beschreibung vorhanden;Schnibbelbohneneintopf mit Mettenden und durchwachsenem Speck;N;Keine Zutaten vorhanden;;5;N;
1.149;Keine Beschreibung vorhanden;Dampfnudeln mit Pflaumenkompott und Vanillesoáe;J;Keine Zutaten vorhanden;;4;N;
1.150;Keine Beschreibung vorhanden;H„hnchenbrust mit Paprikasoáe, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.151;Keine Beschreibung vorhanden;Pizza mit Spinat und Rinderhack, Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.152;Keine Beschreibung vorhanden;Lachssteak mit Buttergemse und Salzkartoffeln ;N;Keine Zutaten vorhanden;;5;N;
810;Keine Beschreibung vorhanden;Kokos-Mangosuppe;J;Keine Zutaten vorhanden;;1;N;
830;Keine Beschreibung vorhanden;Panierte Scholle mit Specksoáe, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
831;Keine Beschreibung vorhanden;Kohlrabi gefllt mit Paprika, Zuchini und Bratkartoffeln ;J;Keine Zutaten vorhanden;;4;N;
832;Keine Beschreibung vorhanden;Rinderhackb„llchen in Rahmsoáe mit Nudeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
845;Keine Beschreibung vorhanden;Bami-Goreng mit Gemse und gebratenen Nudeln, Salatteller ;J;Keine Zutaten vorhanden;;5;N;
853;Keine Beschreibung vorhanden;Apfelsuppe mit Kokos;J;Keine Zutaten vorhanden;;1;N;
871;Keine Beschreibung vorhanden;Champignonsomelette mit Kroketten und Salatteller ;J;Keine Zutaten vorhanden;;4;N;
872;Keine Beschreibung vorhanden;Tortellinies mit Gemsefllung mit Paprikasauce, Salatteller ;J;Keine Zutaten vorhanden;;4;N;
873;Keine Beschreibung vorhanden;Pilzsuppe mit Reis;J;Keine Zutaten vorhanden;;1;N;
874;Keine Beschreibung vorhanden;Currygemse mit Tofu, Kartoffelnecken, Salatteller;J;Keine Zutaten vorhanden;;4;N;
902;Keine Beschreibung vorhanden;Chilli con Carne mit Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
910;Keine Beschreibung vorhanden;Karottencremesuppe mit Ingwer;J;Keine Zutaten vorhanden;;1;N;
911;Keine Beschreibung vorhanden;Penne Nudeln mit Araviatasauce, Parmesan u. Salatteller;J;Keine Zutaten vorhanden;;4;N;
912;Keine Beschreibung vorhanden;Hackfleischb„llchen mit J„gersauce, Salzkartoffeln u.Salatteller;N;Keine Zutaten vorhanden;;5;N;
913;Keine Beschreibung vorhanden;Weiáer Bohneneintopf mit Rindfleisch und Salami;N;Keine Zutaten vorhanden;;5;N;
914;Keine Beschreibung vorhanden;G„nsekeule mit Rotkraut und Kl”áe;N;Keine Zutaten vorhanden;;5;N;
915;Keine Beschreibung vorhanden;Sojasuppe mit Sprossen und Nudeln;J;Keine Zutaten vorhanden;;1;N;
916;Keine Beschreibung vorhanden;Kabeljau mit Senfsauce, Spinat und Salzkartoffeln;N;Keine Zutaten vorhanden;;5;N;
917;Keine Beschreibung vorhanden;Bratwurst mit Safran Kohlrabi und Salzkartoffeln;N;Keine Zutaten vorhanden;;5;N;
945;Keine Beschreibung vorhanden;K„se-Knoblauchsuppe;J;Keine Zutaten vorhanden;;1;N;
974;Keine Beschreibung vorhanden;Blumenkohl in Tomatensoáe mit Kartoffelgratine und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
975;Keine Beschreibung vorhanden;Rinderbraten mit Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
976;Keine Beschreibung vorhanden;Fischst„bchen mit Kartoffelsalat und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
977;Keine Beschreibung vorhanden;Lauch-Quiche mit Currydip und Salatteller;J;Keine Zutaten vorhanden;;5;N;
978;Keine Beschreibung vorhanden;Kohlrabigemse mit Bratwurst und Salzkartoffeln ;N;Keine Zutaten vorhanden;;5;N;
979;Keine Beschreibung vorhanden;Schinkensuppe;N;Keine Zutaten vorhanden;;1;N;
980;Keine Beschreibung vorhanden;Rosenkohlauflauf mit Kartoffeln und Salatteller;J;Keine Zutaten vorhanden;;5;N;
981;Keine Beschreibung vorhanden;Fleischk„se mit Bechamelkartoffeln und Salatteller;N;Keine Zutaten vorhanden;;5;N;
982;Keine Beschreibung vorhanden;Roter Rbeneintopf mit ger„uchertem Speck;N;Keine Zutaten vorhanden;;5;N;
996;Keine Beschreibung vorhanden;Paprikasuppe mit Sprossen;J;Keine Zutaten vorhanden;;1;N;
997;Keine Beschreibung vorhanden;Kokoscremesuppe;J;Keine Zutaten vorhanden;;1;N;
998;Keine Beschreibung vorhanden;H„hnchenbrust in Eihlle mit Tomatensoáe, Bandnudeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
999;Keine Beschreibung vorhanden;Gemseeintopf mit durchwachsenem Speck und Siedewurst;N;Keine Zutaten vorhanden;;5;N;
1.009;Keine Beschreibung vorhanden;Thai Gemse mit Currysauce und Basmatireis, Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.014;Keine Beschreibung vorhanden;Omelette mit Pilzen, Petersilienkartoffeln und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.023;Keine Beschreibung vorhanden;Spargelgemse mit Paprika, Rhrei und Salzkartoffeln;J;Keine Zutaten vorhanden;;4;N;
1.024;Keine Beschreibung vorhanden;Geschnetzeltes vom Schwein mit Pilzen, Sp„tzle und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.025;Keine Beschreibung vorhanden;Tofuwrstchen mit Karottengemse und Bratkartoffeln;J;Keine Zutaten vorhanden;;4;N;
1.026;Keine Beschreibung vorhanden;Rinderhackbraten mit Bechamelkartoffeln;N;Keine Zutaten vorhanden;;5;N;
1.027;Keine Beschreibung vorhanden;Ricotta-Tortellini mit Tomatensoáe, Parmesan und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.028;Keine Beschreibung vorhanden;Hhnerragout mit Spargel, Reis und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.029;Keine Beschreibung vorhanden;Kartoffel-Zwiebel Gratine mit Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.123;Keine Beschreibung vorhanden;šberbackenes Brokkoligemse mit K„sesoáe und Kroketten;J;Keine Zutaten vorhanden;;4;N;
1.128;Keine Beschreibung vorhanden;Bauernomelett mit Bratkartoffeln und Kr„uterschmand, Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.136;Keine Beschreibung vorhanden;Zucchini-Rahmsuppe;N;Keine Zutaten vorhanden;;1;N;
1.137;Keine Beschreibung vorhanden;Pilzragout in Parmesansoáe mit Risottoreis und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.153;Keine Beschreibung vorhanden;Karotten-Lauchgemse mit veganer Wurst und Petersilienkartoffeln ;N;Keine Zutaten vorhanden;;4;N;
1.154;Keine Beschreibung vorhanden;K”nigsberger Klopse mit Reis und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.155;Keine Beschreibung vorhanden;Gratinierte Gemsenudeln mit Paprikasoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.156;Keine Beschreibung vorhanden;Schnitzel mit Rahmsoáe, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.157;Keine Beschreibung vorhanden;Krbiscremesuppe mit Ingwer;J;Keine Zutaten vorhanden;;1;N;
1.160;Keine Beschreibung vorhanden;Backfisch mit Senfsoáe, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.193;Keine Beschreibung vorhanden;Penne Nudeln mit Gemsesoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.194;Keine Beschreibung vorhanden;Paprika-Rahmgulasch vom Schwein mit Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.197;Keine Beschreibung vorhanden;Maisbratlinge mit Paprikachutney und Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.198;Keine Beschreibung vorhanden;Hhnercurry mit Reis und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.199;Keine Beschreibung vorhanden;Frische Bratwurst mit warmem Kartoffelsalat und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.200;Keine Beschreibung vorhanden;Gemseauflauf mit Nssen und Bratkartoffeln, Salatteller ;J;Keine Zutaten vorhanden;;5;N;
824;Keine Beschreibung vorhanden;Porreesuppe;J;Keine Zutaten vorhanden;;1;N;
846;Keine Beschreibung vorhanden;Blumenkohl in Kr„utersoáe mit Kartoffeln;J;Keine Zutaten vorhanden;;4;N;
934;Keine Beschreibung vorhanden;"Heringsfilet ""Hausfrauen Art"" mit Pellkartoffeln und Salatteller";N;Keine Zutaten vorhanden;;5;N;
935;Keine Beschreibung vorhanden;Currycremesuppe;J;Keine Zutaten vorhanden;;1;N;
936;Keine Beschreibung vorhanden;Gemserisotto mit Pilzen und Feldsalat;J;Keine Zutaten vorhanden;;4;N;
937;Keine Beschreibung vorhanden;Geschnetzeltes vom Geflgel mit Thai Gemse und Reis;N;Keine Zutaten vorhanden;;5;N;
964;Keine Beschreibung vorhanden;Geflgelragout mit Reis und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
991;Keine Beschreibung vorhanden;Polenta mit Feta und Oliven, Tomatensoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
992;Keine Beschreibung vorhanden;Rinderhacksteak mit J„gersoáe, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
993;Keine Beschreibung vorhanden;Pfannkuchen mit Beerengrtze;J;Keine Zutaten vorhanden;;4;N;
1.003;Keine Beschreibung vorhanden;Nudelauflauf mit buntem Gemse und Tomatensoáe, Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.004;Keine Beschreibung vorhanden;Kohleintopf mit Eisbein und Mettenden ;N;Keine Zutaten vorhanden;;5;N;
1.005;Keine Beschreibung vorhanden;Currygemse mit Banane und Nssen, Reis mit Kokossoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.006;Keine Beschreibung vorhanden;Schweinegeschnetzeltes mit Champignons, Sp„tzle und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.007;Keine Beschreibung vorhanden;Bandnudeln mit Krbis-Paprikasoáe und Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.008;Keine Beschreibung vorhanden;Gemseragout mit Curryreis und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.015;Keine Beschreibung vorhanden;Dicke Bohnen in Speckstippe mit Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.016;Keine Beschreibung vorhanden;Matjes in Sahnesoáe mit Pellkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.017;Keine Beschreibung vorhanden;Brokkoli mit K„sesoáe und Bandnudeln;J;Keine Zutaten vorhanden;;4;N;
1.018;Keine Beschreibung vorhanden;Zigeunerwurst mit Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.019;Keine Beschreibung vorhanden;Heidelbeer-Pfannkuchen mit Frchtekompott;J;Keine Zutaten vorhanden;;4;N;
1.020;Keine Beschreibung vorhanden;Hamburger mit Lisaïs Salatbeilage ;N;Keine Zutaten vorhanden;;5;N;
1.021;Keine Beschreibung vorhanden;Risottoreis mit Auberginen-Tomatengemse und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.022;Keine Beschreibung vorhanden;Frhlingseintopf mit Spargel und Geflgel;N;Keine Zutaten vorhanden;;5;N;
1.036;Keine Beschreibung vorhanden;Gebackener Fenchel in Tomatensoáe mit Feta, Salzkartoffeln und Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.037;Keine Beschreibung vorhanden;Sauerkraut mit Eisbein und Kartoffelpree;N;Keine Zutaten vorhanden;;5;N;
1.038;Keine Beschreibung vorhanden;Spinatgratine mit Pilzen, Pennenudeln und Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.039;Keine Beschreibung vorhanden;Els„sser Kartoffelsuppe mit Bauchfleisch und Siedewurst ;N;Keine Zutaten vorhanden;;5;N;
1.124;Keine Beschreibung vorhanden;Wildschweinragout mit Sp„tzle und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.125;Keine Beschreibung vorhanden;Pizza mit Schweinefilet und Gorgonzola berbacken, Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.126;Keine Beschreibung vorhanden;Schweineschnitzel mit Rahmwirsing und Kartoffeln ;N;Keine Zutaten vorhanden;;5;N;
1.127;Keine Beschreibung vorhanden;Tafelspitz in Meerrettichsoáe mit Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.161;Keine Beschreibung vorhanden;Pfannkuchen mit Pflaumen und Frchtequark;J;Keine Zutaten vorhanden;;4;N;
1.162;Keine Beschreibung vorhanden;Fleischk„se mit Zwiebelsoáe, Bratkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.163;Keine Beschreibung vorhanden;Krbisgemse mit Kartoffelpree und Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.164;Keine Beschreibung vorhanden;H„hnchenkeule mit Paprikachutney, Reis und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.165;Keine Beschreibung vorhanden;"Brokkoli-Grnkernauflauf mit Salatteller 				";J;Keine Zutaten vorhanden;;5;N;
1.166;Keine Beschreibung vorhanden;"Schweinehaxe mit Sauerkraut und Kartoffelpree				";N;Keine Zutaten vorhanden;;5;N;
1.167;Keine Beschreibung vorhanden;"Kabeljau im Gemsebett mit Dillsoáe, Salzkartoffeln und Salatteller 				";N;Keine Zutaten vorhanden;;5;N;
1.168;Keine Beschreibung vorhanden;"Linsenkchlein mit Rosenkohl und Salatteller 				";J;Keine Zutaten vorhanden;;5;N;
1.169;Keine Beschreibung vorhanden;"Wildschweingulasch mit Preiselbeerkompott, Sp„tzle und Salatteller 				";N;Keine Zutaten vorhanden;;5;N;
1.170;Keine Beschreibung vorhanden;"Krbisratatouille mit Couscous und Salatteller 				";J;Keine Zutaten vorhanden;;0;N;
1.171;Keine Beschreibung vorhanden;"Linseneintopf mit durchwachsenem Speck und Mettenden 				";N;Keine Zutaten vorhanden;;5;N;
1.201;Keine Beschreibung vorhanden;Erbsensuppe mit durchwachsenem Speck und Mettenden ;N;Keine Zutaten vorhanden;;5;N;
1.202;Keine Beschreibung vorhanden;Tortellini mit Gorgonzolasoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.203;Keine Beschreibung vorhanden;Karotten-Lauchsuppe;J;Keine Zutaten vorhanden;;1;N;
1.204;Keine Beschreibung vorhanden;Gefllte Zucchini mit Gemse, Pilzrisotto und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.205;Keine Beschreibung vorhanden;Hackbraten mit Champignonsoáe, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.206;Keine Beschreibung vorhanden;Selleriesuppe mit Linsen;J;Keine Zutaten vorhanden;;1;N;
1.207;Keine Beschreibung vorhanden;Buntes Gemse in Kokosmilch mit Sákartoffeln und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.208;Keine Beschreibung vorhanden;Beinscheibe mit Gemse, Nudeln und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.209;Keine Beschreibung vorhanden;Tofu mit Gemse und Nudeln;J;Keine Zutaten vorhanden;;4;N;
1.210;Keine Beschreibung vorhanden;Westf„lischer Bohneneintopf mit Geflgel und Mettenden ;N;Keine Zutaten vorhanden;;5;N;
1.213;Keine Beschreibung vorhanden;Pizza mit Schinken und Gorgonzola, Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.214;Keine Beschreibung vorhanden;Paniertes Seelachsfilet in Dillsoáe mit Kartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.215;Keine Beschreibung vorhanden;Suppe von Staudensellerie;J;Keine Zutaten vorhanden;;1;N;
1.216;Keine Beschreibung vorhanden;Paprika gefllt mit Zucchini und Feta, Nudeln, Tomatensoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
812;Keine Beschreibung vorhanden;Blumenkohlr”schen in Tomatenconfit, Rhrei und Kartoffelpree;J;Keine Zutaten vorhanden;;4;N;
813;Keine Beschreibung vorhanden;Grner Bohneneintopf mit Mettenden und durchwachsenem Speck;N;Keine Zutaten vorhanden;;5;N;
814;Keine Beschreibung vorhanden;Blaubeer-Pfannkuchen mit Aprikosenquark;J;Keine Zutaten vorhanden;;4;N;
815;Keine Beschreibung vorhanden;Fischbuletten mit Sauce Veloute, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
816;Keine Beschreibung vorhanden;Wirsingauflauf mit Kartoffelgratine ;J;Keine Zutaten vorhanden;;4;N;
838;Keine Beschreibung vorhanden;Rinderfrikadelle mit Rahmwirsing und Salzkartoffeln ;N;Keine Zutaten vorhanden;;5;N;
857;Keine Beschreibung vorhanden;Pilzrisotto mit Zuchini-Tomatengemse, Salatteller;J;Keine Zutaten vorhanden;;4;N;
858;Keine Beschreibung vorhanden;Weiáwrstel mit Sauerkraut und Kartoffelpree;N;Keine Zutaten vorhanden;;5;N;
859;Keine Beschreibung vorhanden;Pillekuchen mit Paprikadip und Salatteller;J;Keine Zutaten vorhanden;;4;N;
860;Keine Beschreibung vorhanden;Grner Bohneneintopf mit Eisbein und durchwachsenem Speck;N;Keine Zutaten vorhanden;;5;N;
861;Keine Beschreibung vorhanden;Kaiserschmarren mit Frchtejoghurt;J;Keine Zutaten vorhanden;;4;N;
862;Keine Beschreibung vorhanden;Kr„utersuppe mit Sellerie;J;Keine Zutaten vorhanden;;1;N;
863;Keine Beschreibung vorhanden;Rosenkohlauflauf mit Mischpilzen, Rosmarinkartoffeln und Saltteller;J;Keine Zutaten vorhanden;;4;N;
864;Keine Beschreibung vorhanden;Linsenbratlinge mit Tomatenconfit, Salatteller;J;Keine Zutaten vorhanden;;4;N;
865;Keine Beschreibung vorhanden;Pennenudelauflauf mit Pilzen und gekochtem Schinken, Salatteller;N;Keine Zutaten vorhanden;;5;N;
866;Keine Beschreibung vorhanden;Spaghetti mit Krbissauce und Salatteller;J;Keine Zutaten vorhanden;;4;N;
867;Keine Beschreibung vorhanden;Cordon Bleu vom Schweinelummer mit Gemse und Salzkartoffeln;N;Keine Zutaten vorhanden;;5;N;
868;Keine Beschreibung vorhanden;Maispl„tzchen mit Currysauce und Gemsereis;J;Keine Zutaten vorhanden;;4;N;
869;Keine Beschreibung vorhanden;Pfannengemse mit Bratwrstchen, Bratkartoffeln und Salatteller;N;Keine Zutaten vorhanden;;5;N;
882;Keine Beschreibung vorhanden;Gebratene Zuchini mit Paprika in Tomatensoáe mit Reis und Salatteller;J;Keine Zutaten vorhanden;;4;N;
883;Keine Beschreibung vorhanden;Gebackener Blumenkohl in K„sesoáe mit Bratkartoffeln ;J;Keine Zutaten vorhanden;;4;N;
884;Keine Beschreibung vorhanden;Russischer Borschtsch mit roter Beete, Rauchfleisch und Rindfleisch;N;Keine Zutaten vorhanden;;5;N;
885;Keine Beschreibung vorhanden;Rote Beete Suppe;J;Keine Zutaten vorhanden;;1;N;
886;Keine Beschreibung vorhanden;Spanischer Kartoffelauflauf mit Schmand und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
887;Keine Beschreibung vorhanden;Kohlroulade mit Bechamelkartoffeln ;N;Keine Zutaten vorhanden;;5;N;
888;Keine Beschreibung vorhanden;Nudelgratine mit Spinat und Tomatensoáe, Salatteller ;J;Keine Zutaten vorhanden;;5;N;
889;Keine Beschreibung vorhanden;Rinderfrikadelle mit J„gersoáe, Salzkartoffeln und Salatteller;N;Keine Zutaten vorhanden;;5;N;
918;Keine Beschreibung vorhanden;Nudelauflauf mit Gemse und Kr„utern, Salatteller;J;Keine Zutaten vorhanden;;4;N;
922;Keine Beschreibung vorhanden;Blumenkohl in B‚chamelsauce mit Petersilienkartoffeln u. Rhrei;J;Keine Zutaten vorhanden;;4;N;
923;Keine Beschreibung vorhanden;Schweinebraten mit Pilzrahmsauce, Salzkartoffeln u. Salatteller;N;Keine Zutaten vorhanden;;5;N;
924;Keine Beschreibung vorhanden;Matjessalat mit rote Bete, Salzkartoffeln und Salatteller;N;Keine Zutaten vorhanden;;5;N;
930;Keine Beschreibung vorhanden;K„se-Omelette mit Kartoffelecken und Salatteller;J;Keine Zutaten vorhanden;;4;N;
955;Keine Beschreibung vorhanden;Paprikaschiffchen mit Rinderhack, Tomatensoáe, Reis und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
956;Keine Beschreibung vorhanden;Gefllte Kohlrabi mit Gemse, Parmesan und Kartoffelpree;J;Keine Zutaten vorhanden;;4;N;
957;Keine Beschreibung vorhanden;Gemseintopf mit Ger„uchertem und Mettenden;N;Keine Zutaten vorhanden;;5;N;
958;Keine Beschreibung vorhanden;Gemseeintopf mit Ger„uchertem und Mettenden;N;Keine Zutaten vorhanden;;5;N;
959;Keine Beschreibung vorhanden;Bratling von Gemsecouscous mit Tomaten-Olivenchutney und Salatteller;J;Keine Zutaten vorhanden;;5;N;
960;Keine Beschreibung vorhanden;Rindergeschnetzeltes mit Kroketten und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
961;Keine Beschreibung vorhanden;Suppe vom Frhlingslauch;J;Keine Zutaten vorhanden;;1;N;
962;Keine Beschreibung vorhanden;Pfannengemse mit Polenta und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
963;Keine Beschreibung vorhanden;Geflgelragout mit Gemse, Nudeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.105;Keine Beschreibung vorhanden;"Gemsepasta mit Spaghetti und Salatteller				";J;Keine Zutaten vorhanden;;5;N;
1.106;Keine Beschreibung vorhanden;"Paella mit verschiedenem Fisch, Gemse und Salatteller				";N;Keine Zutaten vorhanden;;5;N;
1.107;Keine Beschreibung vorhanden;"Gefllte Zucchini mit Polenta, Tomatensauce und Salatteller				";J;Keine Zutaten vorhanden;;5;N;
1.108;Keine Beschreibung vorhanden;"Kohlrabisuppe				";J;Keine Zutaten vorhanden;;1;N;
1.109;Keine Beschreibung vorhanden;"Gebratene Austernpilze mit Risottoreis, Kr„uterrahmsauce und Salatteller				";J;Keine Zutaten vorhanden;;5;N;
1.110;Keine Beschreibung vorhanden;"Kasslerbraten mit Sauerkraut und Kartoffelpree				";N;Keine Zutaten vorhanden;;5;N;
1.111;Keine Beschreibung vorhanden;"Lauch-Quiche mit Paprikadip und Salatteller				";J;Keine Zutaten vorhanden;;5;N;
1.118;Keine Beschreibung vorhanden;Grne Erbsensuppe;J;Keine Zutaten vorhanden;;1;N;
1.119;Keine Beschreibung vorhanden;Gemsecrepe mit Mangosoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.120;Keine Beschreibung vorhanden;Schweinefilet mit Blumenkohl und Salzkartoffeln ;N;Keine Zutaten vorhanden;;5;N;
1.121;Keine Beschreibung vorhanden;Spanischer Kartoffelauflauf mit Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.122;Keine Beschreibung vorhanden;Roter Bohneneintopf mit Ger„uchertem ;N;Keine Zutaten vorhanden;;5;N;
1.158;Keine Beschreibung vorhanden;Gefllte Paprika mit Polenta, Feta, Oliven und Tomatensoáe, Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.159;Keine Beschreibung vorhanden;Bratwurst mit Rahmgemse und Salzkartoffeln;N;Keine Zutaten vorhanden;;5;N;
1.211;Keine Beschreibung vorhanden;Orientalischer Kartoffeltopf mit Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.212;Keine Beschreibung vorhanden;Rinderbraten mit Rosenkohl und Salzkartoffeln;N;Keine Zutaten vorhanden;;5;N;
811;Keine Beschreibung vorhanden;Pilzragout mit Risotto-Kr„uterreis und Salatteller;J;Keine Zutaten vorhanden;;5;N;
835;Keine Beschreibung vorhanden;Erbsensuppe mit Eisbein und durchwachsenem Speck;N;Keine Zutaten vorhanden;;5;N;
