TAGE_ID;TAGE_GERI_ID;TAGE_TATY_ID;TAGE_DATUM;TAGE_GESPERRT_KNZ;TAGE_PREIS;ERFASST_VON;ERFASST_AM;GEAENDERT_VON;GEAENDERT_AM;BEMERKUNG
2.932;35;15;05.23.2013 00:00:00;J;1;JMA;;JMA;05.17.2013 00:00:00;
2.933;36;15;05.23.2013 00:00:00;J;3;JMA;;JMA;05.17.2013 00:00:00;
2.934;39;9;05.23.2013 00:00:00;J;3;JMA;;JMA;05.17.2013 00:00:00;
2.935;40;9;05.23.2013 00:00:00;J;3;JMA;;JMA;05.17.2013 00:00:00;
2.936;93;15;05.24.2013 00:00:00;J;3;JMA;;JMA;05.17.2013 00:00:00;
2.937;94;15;05.24.2013 00:00:00;J;1;JMA;;JMA;05.17.2013 00:00:00;
2.938;33;16;05.24.2013 00:00:00;J;1;JMA;;JMA;05.17.2013 00:00:00;
2.939;34;16;05.24.2013 00:00:00;J;2;JMA;;JMA;05.17.2013 00:00:00;
2.940;37;9;05.24.2013 00:00:00;J;1;JMA;;JMA;05.17.2013 00:00:00;
2.941;38;9;05.24.2013 00:00:00;J;1;JMA;;JMA;05.17.2013 00:00:00;
2.942;35;15;05.24.2013 00:00:00;J;1;JMA;;JMA;05.17.2013 00:00:00;
2.943;36;15;05.24.2013 00:00:00;J;3;JMA;;JMA;05.17.2013 00:00:00;
2.944;39;9;05.24.2013 00:00:00;J;3;JMA;;JMA;05.17.2013 00:00:00;
2.945;40;9;05.24.2013 00:00:00;J;3;JMA;;JMA;05.17.2013 00:00:00;
2.946;93;15;05.27.2013 00:00:00;J;3;JMA;;JMA;05.17.2013 00:00:00;
2.947;94;15;05.27.2013 00:00:00;J;1;JMA;;JMA;05.17.2013 00:00:00;
2.948;33;16;05.27.2013 00:00:00;J;1;JMA;;JMA;05.17.2013 00:00:00;
2.949;34;16;05.27.2013 00:00:00;J;2;JMA;;JMA;05.17.2013 00:00:00;
2.950;37;9;05.27.2013 00:00:00;J;1;JMA;;JMA;05.17.2013 00:00:00;
2.951;38;9;05.27.2013 00:00:00;J;1;JMA;;JMA;05.17.2013 00:00:00;
2.952;35;15;05.27.2013 00:00:00;J;1;JMA;;JMA;05.17.2013 00:00:00;
2.953;36;15;05.27.2013 00:00:00;J;3;JMA;;JMA;05.17.2013 00:00:00;
2.954;39;9;05.27.2013 00:00:00;J;3;JMA;;JMA;05.17.2013 00:00:00;
2.955;40;9;05.27.2013 00:00:00;J;3;JMA;;JMA;05.17.2013 00:00:00;
3.087;374;12;06.10.2013 00:00:00;J;1;JMA;;JMA;06.03.2013 00:00:00;
3.088;375;10;06.10.2013 00:00:00;J;4;JMA;;JMA;06.03.2013 00:00:00;
3.089;376;11;06.10.2013 00:00:00;J;5;JMA;;JMA;06.03.2013 00:00:00;
3.090;93;15;06.11.2013 00:00:00;J;3;TAM;;TAM;06.07.2013 00:00:00;
3.091;94;15;06.11.2013 00:00:00;J;1;TAM;;TAM;06.07.2013 00:00:00;
3.092;33;16;06.11.2013 00:00:00;J;1;TAM;;TAM;06.07.2013 00:00:00;
1.158;67;10;10.16.2012 00:00:00;J;4;TAM;;TAM;10.12.2012 00:00:00;
1.159;68;11;10.16.2012 00:00:00;J;5;TAM;;TAM;10.12.2012 00:00:00;
1.160;66;12;10.16.2012 00:00:00;J;1;TAM;;TAM;10.12.2012 00:00:00;
1.161;69;12;10.17.2012 00:00:00;J;1;TAM;;TAM;10.12.2012 00:00:00;
1.162;70;10;10.17.2012 00:00:00;J;4;TAM;;TAM;10.12.2012 00:00:00;
1.163;71;11;10.17.2012 00:00:00;J;5;TAM;;TAM;10.12.2012 00:00:00;
1.164;72;12;10.18.2012 00:00:00;J;1;TAM;;TAM;10.12.2012 00:00:00;
1.168;75;12;10.19.2012 00:00:00;J;1;TAM;;TAM;10.12.2012 00:00:00;
1.166;73;10;10.18.2012 00:00:00;J;4;TAM;;TAM;10.12.2012 00:00:00;
1.167;74;11;10.18.2012 00:00:00;J;5;TAM;;TAM;10.12.2012 00:00:00;
1.169;44;10;10.19.2012 00:00:00;J;4;TAM;;TAM;10.12.2012 00:00:00;
1.170;76;10;10.19.2012 00:00:00;J;5;TAM;;TAM;10.12.2012 00:00:00;
1.171;77;11;10.19.2012 00:00:00;J;5;TAM;;TAM;10.12.2012 00:00:00;
1.526;134;11;11.27.2012 00:00:00;J;5;JMA;;JMA;11.23.2012 00:00:00;
1.527;78;12;11.28.2012 00:00:00;J;1;JMA;;JMA;11.23.2012 00:00:00;
1.528;135;10;11.28.2012 00:00:00;J;4;JMA;;JMA;11.23.2012 00:00:00;
1.524;132;12;11.27.2012 00:00:00;J;1;JMA;;JMA;11.23.2012 00:00:00;
1.525;133;10;11.27.2012 00:00:00;J;4;JMA;;JMA;11.23.2012 00:00:00;
1.529;136;11;11.28.2012 00:00:00;J;4;JMA;;JMA;11.23.2012 00:00:00;
1.530;59;12;11.29.2012 00:00:00;J;1;JMA;;JMA;11.23.2012 00:00:00;
1.531;137;10;11.29.2012 00:00:00;J;4;JMA;;JMA;11.23.2012 00:00:00;
1.532;138;11;11.29.2012 00:00:00;J;5;JMA;;JMA;11.23.2012 00:00:00;
1.533;139;12;11.30.2012 00:00:00;J;1;JMA;;JMA;11.23.2012 00:00:00;
1.534;44;10;11.30.2012 00:00:00;J;4;JMA;;JMA;11.23.2012 00:00:00;
1.535;140;10;11.30.2012 00:00:00;J;5;JMA;;JMA;11.23.2012 00:00:00;
1.536;141;11;11.30.2012 00:00:00;J;5;JMA;;JMA;11.23.2012 00:00:00;
1.541;56;12;12.03.2012 00:00:00;J;1;JMA;;JMA;11.23.2012 00:00:00;
1.543;142;11;12.03.2012 00:00:00;J;5;JMA;;JMA;11.23.2012 00:00:00;
1.542;54;10;12.03.2012 00:00:00;J;4;JMA;;JMA;11.23.2012 00:00:00;
1.743;93;15;01.07.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.744;94;15;01.07.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.745;33;16;01.07.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.746;34;16;01.07.2013 00:00:00;J;2;JMA;;JMA;01.04.2013 00:00:00;
1.747;37;9;01.07.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.748;38;9;01.07.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.749;35;15;01.07.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.750;36;15;01.07.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.751;39;9;01.07.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.752;40;9;01.07.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.753;93;15;01.08.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.754;94;15;01.08.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.755;33;16;01.08.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.756;34;16;01.08.2013 00:00:00;J;2;JMA;;JMA;01.04.2013 00:00:00;
1.757;37;9;01.08.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.758;38;9;01.08.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.759;35;15;01.08.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.760;36;15;01.08.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.761;39;9;01.08.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.762;40;9;01.08.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.763;93;15;01.09.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.764;94;15;01.09.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.765;33;16;01.09.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.766;34;16;01.09.2013 00:00:00;J;2;JMA;;JMA;01.04.2013 00:00:00;
1.767;37;9;01.09.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.768;38;9;01.09.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.769;35;15;01.09.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.770;36;15;01.09.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.771;39;9;01.09.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.772;40;9;01.09.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.773;93;15;01.10.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.774;94;15;01.10.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.775;33;16;01.10.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.776;34;16;01.10.2013 00:00:00;J;2;JMA;;JMA;01.04.2013 00:00:00;
1.777;37;9;01.10.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.778;38;9;01.10.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.779;35;15;01.10.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.780;36;15;01.10.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.781;39;9;01.10.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.782;40;9;01.10.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.783;93;15;01.11.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.784;94;15;01.11.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.785;33;16;01.11.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.786;34;16;01.11.2013 00:00:00;J;2;JMA;;JMA;01.04.2013 00:00:00;
1.787;37;9;01.11.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.788;38;9;01.11.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.789;35;15;01.11.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.790;36;15;01.11.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.791;39;9;01.11.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.792;40;9;01.11.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.793;93;15;01.14.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.794;94;15;01.14.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.795;33;16;01.14.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.796;34;16;01.14.2013 00:00:00;J;2;JMA;;JMA;01.04.2013 00:00:00;
1.797;37;9;01.14.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.798;38;9;01.14.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.799;35;15;01.14.2013 00:00:00;J;1;JMA;;JMA;01.04.2013 00:00:00;
1.800;36;15;01.14.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.801;39;9;01.14.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
1.802;40;9;01.14.2013 00:00:00;J;3;JMA;;JMA;01.04.2013 00:00:00;
2.530;93;15;04.08.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.409;93;15;03.12.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.410;94;15;03.12.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.411;33;16;03.12.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.412;34;16;03.12.2013 00:00:00;J;2;JMA;;JMA;03.08.2013 00:00:00;
2.413;37;9;03.12.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.414;38;9;03.12.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.415;35;15;03.12.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.416;36;15;03.12.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.417;39;9;03.12.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.418;40;9;03.12.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.419;93;15;03.13.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.420;94;15;03.13.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.421;33;16;03.13.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.422;34;16;03.13.2013 00:00:00;J;2;JMA;;JMA;03.08.2013 00:00:00;
2.423;37;9;03.13.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.424;38;9;03.13.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.425;35;15;03.13.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.426;36;15;03.13.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.427;39;9;03.13.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.428;40;9;03.13.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.429;93;15;03.14.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.430;94;15;03.14.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.431;33;16;03.14.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.432;34;16;03.14.2013 00:00:00;J;2;JMA;;JMA;03.08.2013 00:00:00;
2.433;37;9;03.14.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.434;38;9;03.14.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.435;35;15;03.14.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.436;36;15;03.14.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.437;39;9;03.14.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.438;40;9;03.14.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.439;93;15;03.15.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.440;94;15;03.15.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.441;33;16;03.15.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.442;34;16;03.15.2013 00:00:00;J;2;JMA;;JMA;03.08.2013 00:00:00;
2.443;37;9;03.15.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.444;38;9;03.15.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.445;35;15;03.15.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.446;36;15;03.15.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.447;39;9;03.15.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.448;40;9;03.15.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.449;93;15;03.18.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.450;94;15;03.18.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.451;33;16;03.18.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.452;34;16;03.18.2013 00:00:00;J;2;JMA;;JMA;03.08.2013 00:00:00;
2.453;37;9;03.18.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.454;38;9;03.18.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.455;35;15;03.18.2013 00:00:00;J;1;JMA;;JMA;03.08.2013 00:00:00;
2.456;36;15;03.18.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.457;39;9;03.18.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.458;40;9;03.18.2013 00:00:00;J;3;JMA;;JMA;03.08.2013 00:00:00;
2.531;94;15;04.08.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.532;33;16;04.08.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.533;34;16;04.08.2013 00:00:00;J;2;JMA;;JMA;04.03.2013 00:00:00;
2.534;37;9;04.08.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.535;38;9;04.08.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.536;35;15;04.08.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.537;36;15;04.08.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.538;39;9;04.08.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.539;40;9;04.08.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.540;93;15;04.09.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.541;94;15;04.09.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.542;33;16;04.09.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.543;34;16;04.09.2013 00:00:00;J;2;JMA;;JMA;04.03.2013 00:00:00;
2.544;37;9;04.09.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.545;38;9;04.09.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.546;35;15;04.09.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.547;36;15;04.09.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.548;39;9;04.09.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.549;40;9;04.09.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
1.255;94;15;11.05.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.230;53;12;10.30.2012 00:00:00;N;1;ESC;;ESC;10.19.2012 00:00:00;
1.254;93;15;11.05.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.256;33;16;11.05.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.257;34;16;11.05.2012 00:00:00;J;2;TAM;;TAM;11.02.2012 00:00:00;
1.258;37;9;11.05.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.259;38;9;11.05.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.260;35;15;11.05.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.261;36;15;11.05.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.262;39;9;11.05.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.263;40;9;11.05.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.264;93;15;11.06.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.265;94;15;11.06.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.266;33;16;11.06.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.267;34;16;11.06.2012 00:00:00;J;2;TAM;;TAM;11.02.2012 00:00:00;
1.268;37;9;11.06.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.269;38;9;11.06.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.270;35;15;11.06.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.271;36;15;11.06.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.272;39;9;11.06.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.273;40;9;11.06.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.274;93;15;11.07.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.275;94;15;11.07.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.276;33;16;11.07.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.277;34;16;11.07.2012 00:00:00;J;2;TAM;;TAM;11.02.2012 00:00:00;
1.278;37;9;11.07.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.279;38;9;11.07.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.280;35;15;11.07.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.281;36;15;11.07.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.282;39;9;11.07.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.283;40;9;11.07.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.284;93;15;11.08.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.285;94;15;11.08.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.286;33;16;11.08.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.287;34;16;11.08.2012 00:00:00;J;2;TAM;;TAM;11.02.2012 00:00:00;
1.288;37;9;11.08.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.289;38;9;11.08.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.290;35;15;11.08.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.291;36;15;11.08.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.292;39;9;11.08.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.293;40;9;11.08.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.294;93;15;11.09.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.295;94;15;11.09.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.296;33;16;11.09.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.297;34;16;11.09.2012 00:00:00;J;2;TAM;;TAM;11.02.2012 00:00:00;
1.298;37;9;11.09.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.299;38;9;11.09.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.300;35;15;11.09.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.301;36;15;11.09.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.302;39;9;11.09.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.303;40;9;11.09.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.304;93;15;11.12.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.305;94;15;11.12.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.306;33;16;11.12.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.307;34;16;11.12.2012 00:00:00;J;2;TAM;;TAM;11.02.2012 00:00:00;
1.308;37;9;11.12.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.309;38;9;11.12.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.310;35;15;11.12.2012 00:00:00;J;1;TAM;;TAM;11.02.2012 00:00:00;
1.311;36;15;11.12.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.312;39;9;11.12.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.313;40;9;11.12.2012 00:00:00;J;3;TAM;;TAM;11.02.2012 00:00:00;
1.594;65;12;12.04.2012 00:00:00;J;1;JMA;;JMA;12.03.2012 00:00:00;
1.595;143;10;12.04.2012 00:00:00;J;4;JMA;;JMA;12.03.2012 00:00:00;
1.596;144;11;12.04.2012 00:00:00;J;5;JMA;;JMA;12.03.2012 00:00:00;
1.597;56;12;12.05.2012 00:00:00;J;1;JMA;;JMA;12.03.2012 00:00:00;
1.598;145;10;12.05.2012 00:00:00;J;4;JMA;;JMA;12.03.2012 00:00:00;
1.599;146;11;12.05.2012 00:00:00;J;5;JMA;;JMA;12.03.2012 00:00:00;
1.600;59;12;12.06.2012 00:00:00;J;1;JMA;;JMA;12.03.2012 00:00:00;
1.601;147;10;12.06.2012 00:00:00;J;4;JMA;;JMA;12.03.2012 00:00:00;
1.602;148;11;12.06.2012 00:00:00;J;5;JMA;;JMA;12.03.2012 00:00:00;
1.603;149;12;12.07.2012 00:00:00;J;1;JMA;;JMA;12.03.2012 00:00:00;
1.604;44;10;12.07.2012 00:00:00;J;4;JMA;;JMA;12.03.2012 00:00:00;
1.605;60;10;12.07.2012 00:00:00;J;5;JMA;;JMA;12.03.2012 00:00:00;
1.606;150;11;12.07.2012 00:00:00;J;5;JMA;;JMA;12.03.2012 00:00:00;
1.611;151;10;12.10.2012 00:00:00;J;4;JMA;;JMA;12.03.2012 00:00:00;
1.610;62;12;12.10.2012 00:00:00;J;1;JMA;;JMA;12.03.2012 00:00:00;
1.612;152;11;12.10.2012 00:00:00;J;5;JMA;;JMA;12.03.2012 00:00:00;
2.550;93;15;04.10.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.551;94;15;04.10.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.552;33;16;04.10.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.553;34;16;04.10.2013 00:00:00;J;2;JMA;;JMA;04.03.2013 00:00:00;
2.554;37;9;04.10.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.555;38;9;04.10.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.556;35;15;04.10.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.557;36;15;04.10.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.558;39;9;04.10.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.559;40;9;04.10.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.560;93;15;04.11.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.561;94;15;04.11.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.562;33;16;04.11.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.563;34;16;04.11.2013 00:00:00;J;2;JMA;;JMA;04.03.2013 00:00:00;
2.564;37;9;04.11.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.565;38;9;04.11.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.566;35;15;04.11.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.567;36;15;04.11.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.568;39;9;04.11.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.569;40;9;04.11.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.570;93;15;04.12.2013 00:00:00;J;3;JMA;;JMA;04.03.2013 00:00:00;
2.571;94;15;04.12.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
2.572;33;16;04.12.2013 00:00:00;J;1;JMA;;JMA;04.03.2013 00:00:00;
